Tipo Test, Tipo Config. Cassa, Num Cassieri, Giorno, IC Tempo Attesa, IC Slowdown, IC SD Tempo Att, IC Abbandoni, IC Arrivi, Lungh. Fila Tollerata, Num Simulazioni, alpha
10, sperimentale_media_condivisa, 1, sabato, "[2.641458, 0.196398]", "[1.068244, 0.005302]", "[1484.637779, 764.845394]", "[0.000000, 0.000000]", "[3895.400000, 64.617645]", 10, 10, 0.050000
10, sperimentale_media_condivisa, 1, domenica, "[2.370251, 0.207215]", "[1.061107, 0.005667]", "[2170.814306, 369.260867]", "[0.000000, 0.000000]", "[3581.600000, 57.194755]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, lunedì, "[186.370182, 3.052812]", "[5.593026, 0.075800]", "[66526.633082, 10764.056970]", "[1362.600000, 56.183983]", "[4116.500000, 66.169857]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, martedì, "[184.779462, 2.379032]", "[5.562010, 0.052100]", "[68490.958251, 10193.820538]", "[1228.000000, 59.201351]", "[3967.100000, 69.249477]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, mercoledì, "[186.718753, 2.188039]", "[5.597990, 0.044773]", "[67573.336370, 10250.245610]", "[1434.800000, 62.544064]", "[4197.300000, 63.550059]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, giovedì, "[186.975922, 2.864493]", "[5.593108, 0.055094]", "[68665.538739, 6233.346410]", "[1415.000000, 55.366055]", "[4173.500000, 67.225367]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, venerdì, "[186.365977, 2.924591]", "[5.590789, 0.061968]", "[73351.118863, 7414.230349]", "[1381.700000, 62.941322]", "[4146.900000, 66.390436]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, sabato, "[180.494371, 3.675588]", "[5.470374, 0.080707]", "[72473.600385, 12946.417083]", "[1172.500000, 58.687733]", "[3895.400000, 64.617645]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, domenica, "[168.088501, 4.054981]", "[5.156773, 0.112092]", "[87919.325027, 11544.364965]", "[966.100000, 47.331702]", "[3581.600000, 57.194755]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, lunedì, "[182.632643, 2.959835]", "[5.563634, 0.075570]", "[64025.196918, 11591.883611]", "[1362.600000, 56.183983]", "[4116.500000, 66.169857]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, martedì, "[181.601019, 2.161744]", "[5.537081, 0.050801]", "[65905.444186, 11067.808031]", "[1228.000000, 59.201351]", "[3967.100000, 69.249477]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, mercoledì, "[182.605087, 2.200170]", "[5.565468, 0.045040]", "[65501.482733, 11175.142467]", "[1434.800000, 62.544064]", "[4197.300000, 63.550059]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, giovedì, "[182.920817, 2.543909]", "[5.561068, 0.055601]", "[67404.745885, 7207.606516]", "[1415.000000, 55.366055]", "[4173.500000, 67.225367]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, venerdì, "[182.654808, 2.880619]", "[5.561511, 0.062369]", "[71528.007928, 8857.213745]", "[1381.700000, 62.941322]", "[4146.900000, 66.390436]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, sabato, "[177.336389, 3.697391]", "[5.445541, 0.080619]", "[69878.331593, 13725.452909]", "[1172.500000, 58.687733]", "[3895.400000, 64.617645]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, domenica, "[165.516651, 4.030100]", "[5.136252, 0.112203]", "[86033.128519, 12891.884853]", "[968.000000, 48.185060]", "[3581.600000, 57.194755]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, lunedì, "[90.047108, 3.499856]", "[3.245751, 0.081010]", "[40782.392598, 14553.307939]", "[410.600000, 43.715443]", "[4116.500000, 66.169857]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, martedì, "[84.733300, 3.018549]", "[3.114674, 0.073482]", "[47943.678176, 11787.087211]", "[309.900000, 31.898119]", "[3967.100000, 69.249477]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, mercoledì, "[94.366715, 3.280114]", "[3.354981, 0.077081]", "[30320.507634, 11486.713506]", "[460.100000, 52.549881]", "[4197.300000, 63.550059]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, giovedì, "[92.606127, 3.790235]", "[3.310274, 0.095581]", "[12578.939323, 15527.278338]", "[420.100000, 44.802790]", "[4173.500000, 67.225367]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, venerdì, "[91.119857, 3.699047]", "[3.276540, 0.089502]", "[21735.188147, 15093.453670]", "[383.200000, 45.010665]", "[4146.900000, 66.390436]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, sabato, "[83.264297, 3.480628]", "[3.080272, 0.085728]", "[47886.622246, 10660.376649]", "[297.200000, 37.306300]", "[3895.400000, 64.617645]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, domenica, "[74.878948, 3.515125]", "[2.867602, 0.089094]", "[62623.393806, 7886.604359]", "[247.500000, 32.302477]", "[3581.600000, 57.194755]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, lunedì, "[89.543445, 3.450821]", "[3.239728, 0.080217]", "[40140.266454, 14250.674095]", "[410.000000, 43.411980]", "[4116.500000, 66.169857]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, martedì, "[84.414080, 3.081139]", "[3.111791, 0.074733]", "[47746.568069, 11911.979807]", "[309.900000, 31.898119]", "[3967.100000, 69.249477]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, mercoledì, "[93.952345, 3.323597]", "[3.351692, 0.077513]", "[30294.934960, 11785.911141]", "[460.100000, 52.549881]", "[4197.300000, 63.550059]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, giovedì, "[92.190890, 3.837303]", "[3.306718, 0.096142]", "[12634.832991, 15760.371702]", "[420.400000, 44.996000]", "[4173.500000, 67.225367]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, venerdì, "[90.741350, 3.734190]", "[3.273549, 0.090230]", "[21652.190321, 15325.493076]", "[383.000000, 44.993333]", "[4146.900000, 66.390436]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, sabato, "[82.978823, 3.417887]", "[3.078180, 0.084781]", "[47550.903539, 10727.180954]", "[297.400000, 36.639323]", "[3895.400000, 64.617645]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, domenica, "[74.609181, 3.558020]", "[2.865198, 0.089970]", "[62339.799316, 7950.759445]", "[247.500000, 32.302477]", "[3581.600000, 57.194755]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, lunedì, "[33.220733, 1.717652]", "[1.830423, 0.042869]", "[9682.600196, 6116.738940]", "[50.200000, 14.531345]", "[4116.500000, 66.169857]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, martedì, "[28.726760, 1.306919]", "[1.717366, 0.035618]", "[14052.070760, 5624.027837]", "[27.700000, 8.579627]", "[3967.100000, 69.249477]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, mercoledì, "[35.560494, 1.952117]", "[1.887890, 0.049383]", "[5856.517544, 8527.726886]", "[59.300000, 13.579764]", "[4197.300000, 63.550059]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, giovedì, "[33.812932, 1.838318]", "[1.844151, 0.047201]", "[-5187.388560, 8861.465027]", "[53.700000, 16.075136]", "[4173.500000, 67.225367]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, venerdì, "[32.007289, 1.588678]", "[1.800177, 0.041363]", "[2516.955580, 7636.620425]", "[40.400000, 10.928861]", "[4146.900000, 66.390436]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, sabato, "[28.477858, 1.625820]", "[1.709756, 0.040963]", "[14435.305736, 6103.699811]", "[25.000000, 9.338094]", "[3895.400000, 64.617645]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, domenica, "[25.546269, 1.133975]", "[1.637125, 0.029874]", "[22292.909666, 2663.898118]", "[23.200000, 8.795453]", "[3581.600000, 57.194755]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, lunedì, "[33.198299, 1.714415]", "[1.830244, 0.042842]", "[9665.986245, 6120.254342]", "[50.200000, 14.531345]", "[4116.500000, 66.169857]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, martedì, "[28.714907, 1.298093]", "[1.717268, 0.035550]", "[14034.079180, 5622.256084]", "[27.700000, 8.579627]", "[3967.100000, 69.249477]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, mercoledì, "[35.526909, 1.950163]", "[1.887485, 0.049365]", "[5828.184783, 8545.048764]", "[59.300000, 13.579764]", "[4197.300000, 63.550059]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, giovedì, "[33.757145, 1.837142]", "[1.843172, 0.047230]", "[-5151.515787, 8880.496377]", "[53.700000, 16.075136]", "[4173.500000, 67.225367]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, venerdì, "[31.987735, 1.583650]", "[1.800020, 0.041315]", "[2494.885195, 7656.194836]", "[40.400000, 10.928861]", "[4146.900000, 66.390436]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, sabato, "[28.460514, 1.621365]", "[1.709623, 0.040923]", "[14411.936121, 6121.878592]", "[25.000000, 9.338094]", "[3895.400000, 64.617645]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, domenica, "[25.527187, 1.132759]", "[1.636760, 0.029971]", "[22246.226419, 2671.940274]", "[23.200000, 8.795453]", "[3581.600000, 57.194755]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, lunedì, "[33.195213, 1.713847]", "[1.830219, 0.042835]", "[9665.342589, 6122.728746]", "[50.200000, 14.531345]", "[4116.500000, 66.169857]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, martedì, "[28.713444, 1.297168]", "[1.717254, 0.035542]", "[14031.443031, 5625.602354]", "[27.700000, 8.579627]", "[3967.100000, 69.249477]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, mercoledì, "[35.523155, 1.949623]", "[1.887450, 0.049358]", "[5821.674317, 8546.659673]", "[59.300000, 13.579764]", "[4197.300000, 63.550059]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, giovedì, "[33.754358, 1.835917]", "[1.843148, 0.047217]", "[-5152.602199, 8883.044718]", "[53.700000, 16.075136]", "[4173.500000, 67.225367]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, venerdì, "[31.982896, 1.584057]", "[1.799940, 0.041327]", "[2485.331251, 7655.034593]", "[40.400000, 10.928861]", "[4146.900000, 66.390436]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, sabato, "[28.458737, 1.619831]", "[1.709605, 0.040910]", "[14409.134556, 6124.338786]", "[25.000000, 9.338094]", "[3895.400000, 64.617645]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, domenica, "[25.524622, 1.129480]", "[1.636735, 0.029940]", "[22240.440463, 2674.648520]", "[23.200000, 8.795453]", "[3581.600000, 57.194755]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, lunedì, "[12.900744, 0.818180]", "[1.320715, 0.021659]", "[4627.749546, 2485.741589]", "[4.300000, 5.060632]", "[4116.500000, 66.169857]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, martedì, "[11.011927, 0.733318]", "[1.273104, 0.019237]", "[6069.315421, 2014.589205]", "[2.400000, 1.854724]", "[3967.100000, 69.249477]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, mercoledì, "[13.823242, 0.998960]", "[1.343731, 0.026576]", "[2393.447728, 2650.855730]", "[6.100000, 3.986226]", "[4197.300000, 63.550059]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, giovedì, "[13.075439, 0.983497]", "[1.324367, 0.025563]", "[-2398.383760, 3185.851718]", "[5.300000, 3.874274]", "[4173.500000, 67.225367]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, venerdì, "[12.338379, 0.864387]", "[1.305870, 0.022789]", "[1130.166595, 3164.895259]", "[4.000000, 3.130495]", "[4146.900000, 66.390436]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, sabato, "[10.789300, 0.659629]", "[1.267787, 0.017339]", "[6269.233292, 1987.911509]", "[2.500000, 2.109502]", "[3895.400000, 64.617645]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, domenica, "[9.881624, 0.571075]", "[1.245206, 0.014031]", "[9251.985819, 1270.105905]", "[2.300000, 1.951922]", "[3581.600000, 57.194755]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, lunedì, "[12.900744, 0.818180]", "[1.320715, 0.021659]", "[4627.749546, 2485.741589]", "[4.300000, 5.060632]", "[4116.500000, 66.169857]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, martedì, "[11.011927, 0.733318]", "[1.273104, 0.019237]", "[6069.315421, 2014.589205]", "[2.400000, 1.854724]", "[3967.100000, 69.249477]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, mercoledì, "[13.823242, 0.998960]", "[1.343731, 0.026576]", "[2393.447728, 2650.855730]", "[6.100000, 3.986226]", "[4197.300000, 63.550059]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, giovedì, "[13.075439, 0.983497]", "[1.324367, 0.025563]", "[-2398.383760, 3185.851718]", "[5.300000, 3.874274]", "[4173.500000, 67.225367]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, venerdì, "[12.338379, 0.864387]", "[1.305870, 0.022789]", "[1130.166595, 3164.895259]", "[4.000000, 3.130495]", "[4146.900000, 66.390436]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, sabato, "[10.789300, 0.659629]", "[1.267787, 0.017339]", "[6269.233292, 1987.911509]", "[2.500000, 2.109502]", "[3895.400000, 64.617645]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, domenica, "[9.881624, 0.571075]", "[1.245206, 0.014031]", "[9251.985819, 1270.105905]", "[2.300000, 1.951922]", "[3581.600000, 57.194755]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, lunedì, "[5.393130, 0.315663]", "[1.133171, 0.008099]", "[1678.321032, 1187.964819]", "[0.200000, 0.400000]", "[4116.500000, 66.169857]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, martedì, "[4.587363, 0.280800]", "[1.113175, 0.007051]", "[2524.503012, 1062.720134]", "[0.100000, 0.300000]", "[3967.100000, 69.249477]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, mercoledì, "[5.831961, 0.451984]", "[1.143836, 0.011052]", "[1040.939647, 1391.557597]", "[0.400000, 0.663325]", "[4197.300000, 63.550059]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, giovedì, "[5.482084, 0.285076]", "[1.134914, 0.007297]", "[-1184.872225, 1572.097931]", "[0.100000, 0.300000]", "[4173.500000, 67.225367]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, venerdì, "[5.217209, 0.358245]", "[1.128202, 0.009023]", "[501.992348, 1582.153178]", "[0.400000, 0.663325]", "[4146.900000, 66.390436]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, sabato, "[4.456087, 0.233940]", "[1.109691, 0.005407]", "[2521.800127, 1073.313925]", "[0.300000, 0.640312]", "[3895.400000, 64.617645]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, domenica, "[4.069025, 0.268419]", "[1.100291, 0.006328]", "[3937.954067, 587.995151]", "[0.100000, 0.300000]", "[3581.600000, 57.194755]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, lunedì, "[5.393130, 0.315663]", "[1.133171, 0.008099]", "[1678.321032, 1187.964819]", "[0.200000, 0.400000]", "[4116.500000, 66.169857]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, martedì, "[4.587363, 0.280800]", "[1.113175, 0.007051]", "[2524.503012, 1062.720134]", "[0.100000, 0.300000]", "[3967.100000, 69.249477]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, mercoledì, "[5.831961, 0.451984]", "[1.143836, 0.011052]", "[1040.939647, 1391.557597]", "[0.400000, 0.663325]", "[4197.300000, 63.550059]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, giovedì, "[5.482084, 0.285076]", "[1.134914, 0.007297]", "[-1184.872225, 1572.097931]", "[0.100000, 0.300000]", "[4173.500000, 67.225367]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, venerdì, "[5.217209, 0.358245]", "[1.128202, 0.009023]", "[501.992348, 1582.153178]", "[0.400000, 0.663325]", "[4146.900000, 66.390436]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, sabato, "[4.456087, 0.233940]", "[1.109691, 0.005407]", "[2521.800127, 1073.313925]", "[0.300000, 0.640312]", "[3895.400000, 64.617645]", 10, 10, 0.050000
11, sperimentale_pesante_condivisa, 1, domenica, "[4.069025, 0.268419]", "[1.100291, 0.006328]", "[3937.954067, 587.995151]", "[0.100000, 0.300000]", "[3581.600000, 57.194755]", 10, 10, 0.050000
